Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.082895,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,34,1,6,99,99,i,1.082895,1,4,34,0,34,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.60334,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,35,1,6,99,99,i,0.60334,1,4,35,0,35,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.81024,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,36,1,6,99,99,h,0.81024,0,4,36,0,36,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.839825,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,37,1,6,99,99,u,0.839825,1,4,37,0,37,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.74626,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,38,1,6,99,99,h,0.74626,1,4,38,0,38,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.781325,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,39,1,6,99,99,h,0.781325,1,4,39,0,39,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.82382,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,40,1,6,99,99,u,0.82382,1,4,40,0,40,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.707835,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,41,1,6,99,99,h,0.707835,1,4,41,0,41,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.549785,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,42,1,6,99,99,h,0.549785,1,4,42,0,42,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.583895,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,43,1,6,99,99,u,0.583895,1,4,43,0,43,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.56521,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,44,1,6,99,99,h,0.56521,1,4,44,0,44,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.722565,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,45,1,6,99,99,i,0.722565,1,4,45,0,45,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.816655,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,46,1,6,99,99,h,0.816655,0,4,46,0,46,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.08999,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,47,1,6,99,99,h,1.08999,1,4,47,0,47,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.11659,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,48,1,6,99,99,u,1.11659,1,4,48,0,48,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.38357,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,49,1,6,99,99,h,0.38357,0,4,49,0,49,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.69124,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,50,1,6,99,99,u,0.69124,1,4,50,0,50,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.999195,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,51,1,6,99,99,h,0.999195,1,4,51,0,51,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.509135,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,52,1,6,99,99,i,0.509135,1,4,52,0,52,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.61669,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,53,1,6,99,99,i,0.61669,1,4,53,0,53,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.209855,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,54,1,6,99,99,h,1.209855,0,4,54,0,54,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.76477,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,55,1,6,99,99,i,0.76477,1,4,55,0,55,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.88024,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,56,1,6,99,99,h,0.88024,1,4,56,0,56,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.988865,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,57,1,6,99,99,h,0.988865,1,4,57,0,57,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.156845,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,58,1,6,99,99,i,1.156845,1,4,58,0,58,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.577265,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,59,1,6,99,99,u,0.577265,1,4,59,0,59,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.365675,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,60,1,6,99,99,u,0.365675,1,4,60,0,60,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.671785,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,61,1,6,99,99,u,0.671785,1,4,61,0,61,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.3866,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,62,1,6,99,99,u,0.3866,1,4,62,0,62,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.70828,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,63,1,6,99,99,h,0.70828,1,4,63,0,63,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.851235,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,64,1,6,99,99,h,0.851235,1,4,64,0,64,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.569235,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,65,1,6,99,99,i,0.569235,1,4,65,0,65,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.79943,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,66,1,6,99,99,h,0.79943,1,4,66,0,66,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.773765,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,67,1,6,99,99,h,0.773765,1,4,67,0,67,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.595645,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,68,1,6,99,99,u,0.595645,1,4,68,0,68,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.49232,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,69,1,6,99,99,i,0.49232,1,4,69,0,69,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.85065,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,70,1,6,99,99,i,0.85065,1,4,70,0,70,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.37616,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,71,1,6,99,99,i,0.37616,1,4,71,0,71,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55293,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,72,1,6,99,99,i,0.55293,1,4,72,0,72,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.068125,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,73,1,6,99,99,i,1.068125,1,4,73,0,73,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.555865,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,74,1,6,99,99,u,0.555865,0,4,74,0,74,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.67903,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,75,1,6,99,99,h,0.67903,1,4,75,0,75,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.888455,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,76,1,6,99,99,u,0.888455,1,4,76,0,76,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.58055,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,77,1,6,99,99,h,0.58055,0,4,77,0,77,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.57479,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,78,1,6,99,99,h,0.57479,1,4,78,0,78,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.66109,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,79,1,6,99,99,h,0.66109,1,4,79,0,79,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.42689,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,80,1,6,99,99,u,0.42689,1,4,80,0,80,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.725435,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,81,1,6,99,99,i,0.725435,1,4,81,0,81,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.563565,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,82,1,6,99,99,u,0.563565,0,4,82,0,82,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.53196,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,83,1,6,99,99,i,0.53196,0,4,83,0,83,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.843955,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,84,1,6,99,99,u,0.843955,1,4,84,0,84,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.106595,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,85,1,6,99,99,i,1.106595,1,4,85,0,85,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.09675,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,86,1,6,99,99,h,1.09675,1,4,86,0,86,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.649115,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,87,1,6,99,99,u,0.649115,1,4,87,0,87,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.78246,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,88,1,6,99,99,h,0.78246,0,4,88,0,88,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.5357,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,89,1,6,99,99,h,0.5357,1,4,89,0,89,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.54768,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,90,1,6,99,99,u,1.54768,1,4,90,0,90,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.6822,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,91,1,6,99,99,i,0.6822,1,4,91,0,91,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.60656,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,92,1,6,99,99,u,0.60656,1,4,92,0,92,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.39323,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,93,1,6,99,99,i,0.39323,1,4,93,0,93,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.96901,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,94,1,6,99,99,h,0.96901,0,4,94,0,94,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.82887,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,95,1,6,99,99,i,0.82887,1,4,95,0,95,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65346,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,96,1,6,99,99,u,0.65346,1,4,96,0,96,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.674105,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,97,1,6,99,99,h,0.674105,1,4,97,0,97,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.74454,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,98,1,6,99,99,h,0.74454,1,4,98,0,98,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.636555,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,99,1,6,99,99,h,0.636555,1,4,99,0,99,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.700205,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,100,1,6,99,99,u,0.700205,1,4,100,0,100,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.90486,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,101,1,6,99,99,h,0.90486,1,4,101,0,101,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.67079,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,102,1,6,99,99,u,0.67079,1,4,102,0,102,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.785765,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,103,1,6,99,99,i,0.785765,1,4,103,0,103,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.948605,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,104,1,6,99,99,u,0.948605,1,4,104,0,104,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.622275,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,105,1,6,99,99,h,0.622275,1,4,105,0,105,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.621045,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,106,1,6,99,99,u,0.621045,0,4,106,0,106,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.747595,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,107,1,6,99,99,h,0.747595,1,4,107,0,107,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.521305,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,108,1,6,99,99,u,0.521305,1,4,108,0,108,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.399875,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,109,1,6,99,99,u,0.399875,1,4,109,0,109,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.74819,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,110,1,6,99,99,i,0.74819,1,4,110,0,110,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.746915,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,111,1,6,99,99,i,0.746915,1,4,111,0,111,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.364905,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,112,1,6,99,99,i,0.364905,1,4,112,0,112,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.90869,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,113,1,6,99,99,h,0.90869,1,4,113,0,113,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.70593,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,114,1,6,99,99,u,0.70593,1,4,114,0,114,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.815185,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,115,1,6,99,99,u,0.815185,1,4,115,0,115,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.754195,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,116,1,6,99,99,h,0.754195,1,4,116,0,116,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.96557,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,117,1,6,99,99,h,0.96557,1,4,117,0,117,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,2.053055,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,118,1,6,99,99,i,2.053055,1,4,118,0,118,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.61048,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,119,1,6,99,99,i,0.61048,1,4,119,0,119,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,
,,,,,,,,,,,,,,,,,,,,1,4,2021-01-11_00h44.10.845,CL_C2S3,2020.1.3,Win32,60,,,h,313.646555,h,1,0.635895,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,0,1,7,99,99,h,0.635895,1,4,0,0,0,0,1,,,,,,,
