Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.60107,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,48,2,3,99,99,u,0.60107,1,3,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.73924,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,49,2,3,99,99,i,0.73924,1,3,49,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.21786,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,50,2,3,99,99,u,1.21786,1,3,50,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.585395,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,51,2,3,99,99,i,0.585395,1,3,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.603115,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,52,2,3,99,99,i,0.603115,1,3,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.504075,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,53,2,3,99,99,h,0.504075,1,3,53,0,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.591815,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,54,2,3,99,99,i,0.591815,1,3,54,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.605835,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,55,2,3,99,99,u,0.605835,1,3,55,0,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.73514,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,56,2,3,99,99,i,0.73514,1,3,56,0,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.554065,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,57,2,3,99,99,h,0.554065,1,3,57,0,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.451,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,58,2,3,99,99,h,0.451,1,3,58,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.60332,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,59,2,3,99,99,u,0.60332,1,3,59,0,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.587095,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,60,2,3,99,99,h,0.587095,1,3,60,0,60,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.651615,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,61,2,3,99,99,u,0.651615,1,3,61,0,61,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.731915,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,62,2,3,99,99,i,0.731915,1,3,62,0,62,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48531,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,63,2,3,99,99,u,0.48531,1,3,63,0,63,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.77481,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,64,2,3,99,99,i,0.77481,1,3,64,0,64,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.601505,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,65,2,3,99,99,u,0.601505,1,3,65,0,65,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51926,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,66,2,3,99,99,h,0.51926,1,3,66,0,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.80572,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,67,2,3,99,99,i,0.80572,1,3,67,0,67,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.86883,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,68,2,3,99,99,i,0.86883,1,3,68,0,68,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.57012,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,69,2,3,99,99,h,0.57012,1,3,69,0,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.487455,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,70,2,3,99,99,u,0.487455,1,3,70,0,70,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.58673,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,71,2,3,99,99,h,0.58673,1,3,71,0,71,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58772,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,72,2,3,99,99,u,0.58772,1,3,72,0,72,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.588015,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,73,2,3,99,99,u,0.588015,1,3,73,0,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.55234,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,74,2,3,99,99,h,0.55234,1,3,74,0,74,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.552025,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,75,2,3,99,99,i,0.552025,1,3,75,0,75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.06829,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,76,2,3,99,99,i,1.06829,1,3,76,0,76,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.579475,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,77,2,3,99,99,u,0.579475,1,3,77,0,77,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.55178,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,78,2,3,99,99,h,0.55178,1,3,78,0,78,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.486465,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,79,2,3,99,99,h,0.486465,1,3,79,0,79,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.521675,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,80,2,3,99,99,h,0.521675,1,3,80,0,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.653705,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,81,2,3,99,99,i,0.653705,1,3,81,0,81,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.9524,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,82,2,3,99,99,i,0.9524,1,3,82,0,82,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.702155,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,83,2,3,99,99,u,0.702155,1,3,83,0,83,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.667855,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,84,2,3,99,99,u,0.667855,1,3,84,0,84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.385615,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,85,2,3,99,99,h,0.385615,1,3,85,0,85,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.40294,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,86,2,3,99,99,h,0.40294,1,3,86,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.84287,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,87,2,3,99,99,i,0.84287,1,3,87,0,87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.78673,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,88,2,3,99,99,i,0.78673,1,3,88,0,88,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.634885,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,89,2,3,99,99,u,0.634885,1,3,89,0,89,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.918885,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,90,2,3,99,99,i,0.918885,1,3,90,0,90,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.586805,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,91,2,3,99,99,u,0.586805,1,3,91,0,91,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53049,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,92,2,3,99,99,h,0.53049,1,3,92,0,92,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.40374,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,93,2,3,99,99,h,0.40374,1,3,93,0,93,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.78899,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,94,2,3,99,99,u,0.78899,1,3,94,0,94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.60574,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,95,2,3,99,99,i,0.60574,1,3,95,0,95,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.61748,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,96,2,3,99,99,h,0.61748,1,3,96,0,96,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.804095,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,97,2,3,99,99,u,0.804095,1,3,97,0,97,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.585895,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,98,2,3,99,99,i,0.585895,1,3,98,0,98,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.60171,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,99,2,3,99,99,u,0.60171,1,3,99,0,99,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53529,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,100,2,3,99,99,h,0.53529,1,3,100,0,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63649,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,101,2,3,99,99,i,0.63649,1,3,101,0,101,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.90108,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,102,2,3,99,99,u,0.90108,1,3,102,0,102,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.804545,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,103,2,3,99,99,h,0.804545,1,3,103,0,103,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.65474,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,104,2,3,99,99,i,0.65474,1,3,104,0,104,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65162,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,105,2,3,99,99,u,0.65162,1,3,105,0,105,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.569335,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,106,2,3,99,99,i,0.569335,1,3,106,0,106,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.55553,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,107,2,3,99,99,h,0.55553,1,3,107,0,107,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.038355,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,108,2,3,99,99,u,1.038355,1,3,108,0,108,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.885215,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,109,2,3,99,99,u,0.885215,1,3,109,0,109,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.537645,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,110,2,3,99,99,i,0.537645,1,3,110,0,110,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.701235,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,111,2,3,99,99,i,0.701235,1,3,111,0,111,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.902275,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,112,2,3,99,99,h,0.902275,1,3,112,0,112,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.918715,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,113,2,3,99,99,h,0.918715,1,3,113,0,113,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.708945,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,114,2,3,99,99,h,0.708945,1,3,114,0,114,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,2.03889,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,115,2,3,99,99,h,2.03889,1,3,115,0,115,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.519265,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,116,2,3,99,99,u,0.519265,1,3,116,0,116,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.7023,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,117,2,3,99,99,i,0.7023,0,3,117,0,117,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.38675,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,118,2,3,99,99,i,0.38675,1,3,118,0,118,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.01236,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,119,2,3,99,99,i,1.01236,1,3,119,0,119,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,3,2021-01-10_12h24.04.851,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
