Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.468365,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,64,2,3,99,99,u,0.468365,1,4,64,0,64,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.40584,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,65,2,3,99,99,h,0.40584,1,4,65,0,65,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.600735,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,66,2,3,99,99,i,0.600735,1,4,66,0,66,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.950985,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,67,2,3,99,99,u,0.950985,1,4,67,0,67,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.45113,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,68,2,3,99,99,i,0.45113,1,4,68,0,68,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.58436,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,69,2,3,99,99,i,0.58436,1,4,69,0,69,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.56731,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,70,2,3,99,99,u,0.56731,1,4,70,0,70,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.466335,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,71,2,3,99,99,h,0.466335,1,4,71,0,71,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48498,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,72,2,3,99,99,u,0.48498,1,4,72,0,72,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.601245,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,73,2,3,99,99,i,0.601245,1,4,73,0,73,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.551345,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,74,2,3,99,99,u,0.551345,1,4,74,0,74,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.56772,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,75,2,3,99,99,i,0.56772,1,4,75,0,75,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.45133,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,76,2,3,99,99,h,0.45133,1,4,76,0,76,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.384275,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,77,2,3,99,99,h,0.384275,1,4,77,0,77,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.369025,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,78,2,3,99,99,h,0.369025,1,4,78,0,78,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.884765,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,79,2,3,99,99,u,0.884765,1,4,79,0,79,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58451,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,80,2,3,99,99,u,0.58451,1,4,80,0,80,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.46762,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,81,2,3,99,99,u,0.46762,0,4,81,0,81,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.620975,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,82,2,3,99,99,i,0.620975,1,4,82,0,82,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.501085,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,83,2,3,99,99,h,0.501085,1,4,83,0,83,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.61797,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,84,2,3,99,99,i,0.61797,1,4,84,0,84,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.83455,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,85,2,3,99,99,i,0.83455,1,4,85,0,85,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.55054,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,86,2,3,99,99,h,0.55054,1,4,86,0,86,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.05154,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,87,2,3,99,99,u,1.05154,1,4,87,0,87,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.467555,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,88,2,3,99,99,h,0.467555,1,4,88,0,88,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.80037,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,89,2,3,99,99,u,0.80037,1,4,89,0,89,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.584025,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,90,2,3,99,99,h,0.584025,1,4,90,0,90,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.517665,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,91,2,3,99,99,i,0.517665,1,4,91,0,91,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.467685,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,92,2,3,99,99,h,0.467685,1,4,92,0,92,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.634465,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,93,2,3,99,99,i,0.634465,1,4,93,0,93,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.68446,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,94,2,3,99,99,h,0.68446,1,4,94,0,94,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.985135,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,95,2,3,99,99,i,0.985135,1,4,95,0,95,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.484145,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,96,2,3,99,99,h,0.484145,1,4,96,0,96,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.034295,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,97,2,3,99,99,u,1.034295,1,4,97,0,97,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.717375,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,98,2,3,99,99,u,0.717375,1,4,98,0,98,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.766675,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,99,2,3,99,99,u,0.766675,1,4,99,0,99,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63449,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,100,2,3,99,99,i,0.63449,1,4,100,0,100,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.08346,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,101,2,3,99,99,u,1.08346,1,4,101,0,101,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.4344,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,102,2,3,99,99,h,0.4344,1,4,102,0,102,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.6379,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,103,2,3,99,99,i,0.6379,1,4,103,0,103,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51886,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,104,2,3,99,99,h,0.51886,1,4,104,0,104,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63194,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,105,2,3,99,99,i,0.63194,1,4,105,0,105,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51662,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,106,2,3,99,99,h,0.51662,1,4,106,0,106,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55103,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,107,2,3,99,99,i,0.55103,1,4,107,0,107,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58605,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,108,2,3,99,99,u,0.58605,1,4,108,0,108,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.717695,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,109,2,3,99,99,i,0.717695,1,4,109,0,109,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.517815,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,110,2,3,99,99,u,0.517815,1,4,110,0,110,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.534545,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,111,2,3,99,99,u,0.534545,1,4,111,0,111,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58461,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,112,2,3,99,99,u,0.58461,1,4,112,0,112,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.500995,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,113,2,3,99,99,h,0.500995,1,4,113,0,113,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.684335,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,114,2,3,99,99,u,0.684335,1,4,114,0,114,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58441,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,115,2,3,99,99,u,0.58441,1,4,115,0,115,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.501365,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,116,2,3,99,99,h,0.501365,1,4,116,0,116,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.53442,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,117,2,3,99,99,u,0.53442,0,4,117,0,117,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.58424,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,118,2,3,99,99,i,0.58424,1,4,118,0,118,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.569895,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,119,2,3,99,99,h,0.569895,1,4,119,0,119,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,h,0.834585,i,1,0.717795,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,0,2,4,99,99,i,0.717795,1,4,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.620235,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,1,2,4,99,99,u,0.620235,1,4,1,0,1,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.38738,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,2,2,4,99,99,h,0.38738,0,4,2,0,2,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.45071,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,3,2,4,99,99,h,0.45071,1,4,3,0,3,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.451,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,4,2,4,99,99,h,0.451,1,4,4,0,4,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55084,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,5,2,4,99,99,i,0.55084,1,4,5,0,5,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.70105,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,6,2,4,99,99,i,0.70105,1,4,6,0,6,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.567565,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,7,2,4,99,99,h,0.567565,1,4,7,0,7,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.43531,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,8,2,4,99,99,h,0.43531,1,4,8,0,8,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.61758,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,9,2,4,99,99,u,0.61758,1,4,9,0,9,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.634045,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,10,2,4,99,99,u,0.634045,1,4,10,0,10,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.5855,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,11,2,4,99,99,i,0.5855,1,4,11,0,11,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.7357,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,12,2,4,99,99,i,0.7357,1,4,12,0,12,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.501185,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,13,2,4,99,99,h,0.501185,1,4,13,0,13,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.33446,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,14,2,4,99,99,h,0.33446,1,4,14,0,14,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.5322,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,15,2,4,99,99,i,0.5322,1,4,15,0,15,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.450775,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,16,2,4,99,99,u,0.450775,1,4,16,0,16,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.567805,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,17,2,4,99,99,i,0.567805,1,4,17,0,17,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.71783,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,18,2,4,99,99,u,0.71783,1,4,18,0,18,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.42123,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,19,2,4,99,99,h,0.42123,1,4,19,0,19,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.701045,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,20,2,4,99,99,u,0.701045,1,4,20,0,20,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.61777,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,21,2,4,99,99,h,0.61777,1,4,21,0,21,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.584445,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,22,2,4,99,99,u,0.584445,1,4,22,0,22,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.617795,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,23,2,4,99,99,i,0.617795,1,4,23,0,23,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.46784,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,24,2,4,99,99,h,0.46784,1,4,24,0,24,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.701535,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,25,2,4,99,99,i,0.701535,1,4,25,0,25,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55104,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,26,2,4,99,99,i,0.55104,1,4,26,0,26,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.534635,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,27,2,4,99,99,h,0.534635,1,4,27,0,27,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.534335,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,28,2,4,99,99,u,0.534335,1,4,28,0,28,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.08425,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,29,2,4,99,99,u,1.08425,1,4,29,0,29,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,4,2021-01-11_12h39.10.663,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.56775,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,30,2,4,99,99,i,0.56775,1,4,30,0,30,0,1,,,,,,,
